sample,encoder,seed,split_axis,split_side,ratio,model,gene_set,n_train,n_test,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro,species,organ,condition
PDHP030,conch,0,x,high,0.25,spatial_knn,top200_hvg,2122,2400,200,0.0059527187419007,0.0074519076178535,-0.1549368868675082,0.2108607590198516,0.0963549241423606,0.1321137457108013,0.0084647269125461,0.9910396315672044,0.4997521792398753,0.0102969997952094,0.0656862832117066,human,prostate,prostate
PDHP030,conch,0,x,high,0.25,spatial_knn,marker_hvg_overlap,2122,2400,158,0.0070437630590587,0.0087920229182812,-0.1595565617744681,0.2174296826124191,0.1013073548674583,0.1419606016734439,0.0103619133434642,0.989036671839402,0.4996992925914332,0.0124300104017598,0.0684828320376197,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,train_mean,top50_hvg,8489,2400,50,2.511950362205084e-07,,-0.0102350987482532,0.2943584322929382,0.1926578283309936,0.2102754909783216,0.0,1.0,0.5,0.0,0.1262333333333333,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,train_mean,top200_hvg,8489,2400,200,1.406295394157375e-07,,-0.0043531219933595,0.1973902583122253,0.0960166007280349,0.2169405281293327,0.0,1.0,0.5,0.0,0.0633833333333333,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,train_mean,marker_hvg_overlap,8489,2400,158,1.4639911140751993e-07,,-0.004508753601355,0.2034079879522323,0.1000181064009666,0.2296352736157536,0.0,1.0,0.5,0.0,0.0659731012658227,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,coordinate,top50_hvg,8489,2400,50,0.0345288221356167,0.0347116763015618,-0.0314895212894771,0.2972276508808136,0.1634244322776794,0.2140950742849882,0.0097260273972602,0.993953744493392,0.5018398859453262,0.0080169371912491,0.1440230476716819,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,coordinate,top200_hvg,8489,2400,200,0.0168995700805317,0.0167796261665671,-0.0156571832707777,0.1987913399934768,0.0837726965546608,0.2009933226629409,0.002431506849315,0.998488436123348,0.5004599714863316,0.0020042342978122,0.0723317292370054,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,coordinate,marker_hvg_overlap,8489,2400,158,0.0172108303425064,0.0169406919362117,-0.0159561965775088,0.2049258202314376,0.0878929197788238,0.2138878580375504,0.0030778567712848,0.998086628004238,0.5005822423877615,0.0025370054402687,0.075311039000934,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,image,top50_hvg,8489,2400,50,0.2248242156207561,0.2177243448546934,0.0401524015550967,0.2833805978298187,0.1748529821634292,0.2735003572618724,0.0758466726721159,0.9748261774401208,0.5253364250561183,0.0801987430545648,0.2379324001374775,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,image,top200_hvg,8489,2400,200,0.1266228502290323,0.1229159922286196,0.0070678426860877,0.1932496577501297,0.091524451971054,0.2468021403168251,0.0189616681680289,0.9937065443600304,0.5063341062640296,0.0200496857636412,0.1155020033795363,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,image,marker_hvg_overlap,8489,2400,158,0.1287384354037857,0.1253265515097056,0.0082430785044472,0.1986564844846725,0.0950372815132141,0.2622827655886129,0.023515233454512,0.9921933195942906,0.5078542765244013,0.024555691007736,0.1197371686447911,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,spatial_knn,top50_hvg,8489,2400,50,0.0119385404430795,0.0114790995564356,-0.1680675759166479,0.3173231482505798,0.1907279640436172,0.1329132135994949,0.0490048606252196,0.9531071570563302,0.501056008840775,0.0540079867014362,0.1316756954083095,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,spatial_knn,top200_hvg,8489,2400,200,0.0101474408545618,0.0091239747092501,-0.1635734138358384,0.2127038538455963,0.0977100506424903,0.1341310119361981,0.0125409864556263,0.9879550021391704,0.5002479942973984,0.0137847034422763,0.0666454296603922,human,prostate,prostate
PDHP030,conch,0,x,high,1.0,spatial_knn,marker_hvg_overlap,8489,2400,158,0.0111925464997155,0.0103194256106282,-0.1674928864511319,0.2194593995809555,0.1023915037512779,0.1457635351701125,0.0153411859048996,0.9853011379231714,0.5003211619140356,0.016690249238005,0.0695640418961208,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,train_mean,top50_hvg,909,2400,50,-4.374369370196973e-07,,-0.0522261140630143,0.3147103488445282,0.2080587297677993,0.1608539592851089,0.0,1.0,0.5,0.0,0.1368416666666666,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,train_mean,top200_hvg,909,2400,200,-1.204452892800134e-07,,-0.0174412911703939,0.2134305834770202,0.1056109443306922,0.1910768144709767,0.0,1.0,0.5,0.0,0.0723770833333333,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,train_mean,marker_hvg_overlap,909,2400,158,-1.5256954933184625e-07,,-0.0194263706699369,0.220338299870491,0.1102336719632148,0.2002740644443711,0.0,1.0,0.5,0.0,0.075295358649789,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,coordinate,top50_hvg,909,2400,50,-0.0012100703059695,0.0016348466637665,-0.1166611408675089,0.32383593916893,0.1745117306709289,0.1589475595227145,0.0002363474019164,0.999384346895382,0.4998103471486492,0.000439865774681,0.1408738496403885,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,coordinate,top200_hvg,909,2400,200,-0.002831398893777,-0.0018852680293423,-0.0664458214803016,0.2189724743366241,0.0911929607391357,0.1482773048267822,5.908685047910686e-05,0.9998460867238456,0.4999525867871623,0.0001099664436702,0.0753343177074486,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,coordinate,marker_hvg_overlap,909,2400,158,-0.0022862287781127,-0.0012039602811322,-0.0705463701182728,0.2262811362743377,0.0942089408636093,0.1633406719809133,7.479348161912261e-05,0.9998051730681587,0.499939983274889,0.0001391980299623,0.0787001233983028,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,image,top50_hvg,909,2400,50,0.1285859297541901,0.1258652668103088,-0.1743530505837407,0.3235272765159607,0.2043641805648803,0.1754581202185379,0.0838133643577835,0.9618952215306068,0.5228542929441953,0.0939852325126715,0.1975566744608531,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,image,top200_hvg,909,2400,200,0.0612196373625192,0.0600806426352087,-0.1512252160147181,0.2226244658231735,0.1174245849251747,0.1544210902152762,0.0210549615994942,0.9904195637952604,0.5057372626973773,0.0236953649660929,0.0986084604071883,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,image,marker_hvg_overlap,909,2400,158,0.0619654522065214,0.0607872700321762,-0.150722279411938,0.2291129678487777,0.1212078481912612,0.1667872983233495,0.0245154526764567,0.9889219437657448,0.5067186982211007,0.0269320163755241,0.1024101417751036,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,spatial_knn,top50_hvg,909,2400,50,0.0068619301256893,0.005522097062919,-0.1289226429723203,0.3266850411891937,0.1711014807224273,0.1121339502292595,0.0242013690025098,0.9726768535020038,0.4984391112522568,0.0234619443662632,0.1379974840509167,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,spatial_knn,top200_hvg,909,2400,200,0.002098698112047,0.0020489363892536,-0.106670122235082,0.2219926118850708,0.0864685252308845,0.1134328674869673,0.0060503422506274,0.993169213375501,0.4996097778130642,0.0058654860915658,0.0728697209272839,human,prostate,prostate
PDHP030,conch,1,y,high,0.1,spatial_knn,marker_hvg_overlap,909,2400,158,0.0019399369516054,0.0016593906034118,-0.1146333258115698,0.2295142412185669,0.092578649520874,0.1210898078831643,0.0076586610767436,0.9913534346525328,0.4995060478646382,0.0074246659386909,0.0757138306457134,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,train_mean,top50_hvg,2272,2400,50,5.18815406529427e-07,,-0.0377287857407645,0.3131254017353058,0.2014380693435669,0.1762862937083642,0.0,1.0,0.5,0.0,0.1368416666666666,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,train_mean,top200_hvg,2272,2400,200,1.9625210019950005e-07,,-0.013002746397592,0.2128247767686844,0.1018283069133758,0.1982581476036995,0.0,1.0,0.5,0.0,0.0723770833333333,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,train_mean,marker_hvg_overlap,2272,2400,158,2.0652921195887426e-07,,-0.0146000241597788,0.2196740806102752,0.1060620322823524,0.2080699387711778,0.0,1.0,0.5,0.0,0.075295358649789,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,coordinate,top50_hvg,2272,2400,50,0.0067131747049279,0.009763373183728,-0.2188608251267578,0.3408221900463104,0.1646496355533599,0.160791800964025,0.0140962288686605,0.9883139178418148,0.5012050733552377,0.0095759717314487,0.1439229791040161,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,coordinate,top200_hvg,2272,2400,200,-0.0009189813809643,0.0001695308619878,-0.1127092454675767,0.2265647500753402,0.0854311361908912,0.1105055127815141,0.0035240572171651,0.9970784794604538,0.5003012683388094,0.0023939929328621,0.0758713811599418,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,coordinate,marker_hvg_overlap,2272,2400,158,-0.001066796294829,-4.513941039773719e-05,-0.1115850912321801,0.2340505421161651,0.0880292207002639,0.1225150173724534,0.0044608319204622,0.9963018727347516,0.5003813523276068,0.0030303708010913,0.0785720153808215,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,image,top50_hvg,2272,2400,50,0.1587390209734439,0.1536226405395382,-0.0576757464138791,0.3104211390018463,0.1881859302520752,0.221021603773827,0.0697953400879553,0.9722136400048051,0.5210044900463803,0.075016497046305,0.2129141202054695,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,image,top200_hvg,2272,2400,200,0.0806934392895345,0.0787209426504888,-0.0513052567944396,0.2136939167976379,0.1033399403095245,0.1979581954920175,0.0174488350219888,0.9930511907379966,0.5052500128799927,0.0187541242615762,0.1067394619641611,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,image,marker_hvg_overlap,2272,2400,158,0.0822220649077487,0.0810548300885575,-0.0519847042720081,0.2200934290885925,0.1068889498710632,0.2116692464841091,0.0212904520972878,0.9914784829107348,0.5063844675040113,0.0223762873426634,0.110661527644994,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,spatial_knn,top50_hvg,2272,2400,50,-0.0093666348451127,-0.0119785109781715,-0.1159082389622926,0.327104389667511,0.1570265293121338,0.1191358486724849,0.0128846695153465,0.9862273005873232,0.4995559850513349,0.0145013325656107,0.1356343013209174,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,spatial_knn,top200_hvg,2272,2400,200,-0.0058095240595296,-0.0071151809991963,-0.080489533310756,0.2212932109832763,0.0773079246282577,0.1229337530432846,0.0032211673788366,0.996556825146831,0.4998889962628337,0.0036253331414026,0.0721503249652734,human,prostate,prostate
PDHP030,conch,1,y,high,0.25,spatial_knn,marker_hvg_overlap,2272,2400,158,-0.0072529590123359,-0.0086079443045687,-0.0866147796328686,0.2287705838680267,0.0826049372553825,0.1314545915846731,0.0040774270618185,0.9956415508187734,0.4998594889402958,0.0045890292929147,0.0749491281221324,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,train_mean,top50_hvg,9090,2400,50,-1.470405132408814e-07,,-0.0349773904173343,0.3127061128616333,0.1998409628868103,0.1826029601591014,0.0,1.0,0.5,0.0,0.1368416666666666,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,train_mean,top200_hvg,9090,2400,200,4.797494548292036e-09,,-0.0117415395779559,0.2126334458589553,0.1013192981481552,0.20158445318989,0.0,1.0,0.5,0.0,0.0723770833333333,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,train_mean,marker_hvg_overlap,9090,2400,158,5.82099818136202e-09,,-0.0133833798983224,0.2194678485393524,0.1055506989359855,0.2115167932736382,0.0,1.0,0.5,0.0,0.075295358649789,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,coordinate,top50_hvg,9090,2400,50,0.0007550598785746,0.0035339744994187,-0.3610578637197614,0.3550367951393127,0.1803330928087234,0.1654019470007018,0.0148244473342002,0.9870141017780504,0.5009192745561253,0.0095079232693911,0.1419797162019934,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,coordinate,top200_hvg,9090,2400,200,-0.0053426649996254,-0.0045695804819983,-0.1579568587825633,0.2326101064682006,0.0871672481298446,0.0860177737921398,0.00370611183355,0.9967535254445126,0.5002298186390314,0.0023769808173477,0.0746470355558874,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,coordinate,marker_hvg_overlap,9090,2400,158,-0.0053768897411793,-0.0044728813664887,-0.1625380278402892,0.2404202222824096,0.0904351696372032,0.1008825078667487,0.0046912808019621,0.9958905385373577,0.5002909096696599,0.0030088364776554,0.0777762867463403,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,image,top50_hvg,9090,2400,50,0.1977301548421383,0.191737275254633,0.0001668321888428,0.3033189475536346,0.1777271628379821,0.2691755230095008,0.0584410658551575,0.9789335423944584,0.5186873041248081,0.0631951629666379,0.2324547523234332,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,image,top200_hvg,9090,2400,200,0.1129749453417025,0.1099921957710079,-0.0038961100221786,0.2091013491153717,0.0950164049863815,0.2412518431986899,0.0146102664637893,0.9947333855986146,0.504671826031202,0.0157987907416594,0.1194756423210343,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,image,marker_hvg_overlap,9090,2400,158,0.1145687724929303,0.1120108029381423,-0.0045009625116304,0.215387225151062,0.0985577851533889,0.2557489728991089,0.0180064191102233,0.9934826716703848,0.5057445453903041,0.0191361533549332,0.1236331157306837,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,spatial_knn,top50_hvg,9090,2400,50,-0.00918926478577,-0.0093855765562243,-0.1096976923197507,0.3264656066894531,0.1508394628763198,0.100663285660427,0.0056342648233452,0.994346478932794,0.4999903718780696,0.0062846371971386,0.1364350009492533,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,spatial_knn,top200_hvg,9090,2400,200,-0.0034942729882459,-0.0034346129531698,-0.0780137914512306,0.220801368355751,0.0749473199248313,0.1071064545049455,0.0014085662058363,0.9985866197331984,0.4999975929695173,0.0015711592992846,0.0725358549820046,human,prostate,prostate
PDHP030,conch,1,y,high,1.0,spatial_knn,marker_hvg_overlap,9090,2400,158,-0.0053933491622046,-0.0053421522925902,-0.0828836065115807,0.2282016277313232,0.0790203958749771,0.1133498422687673,0.0017829951972611,0.9982109110546816,0.4999969531259713,0.0019888092396008,0.0753110308190929,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,train_mean,top50_hvg,877,2400,50,-1.255286657197985e-07,,-0.0048442926477491,0.3190250098705292,0.2017841190099716,0.1942026229882417,0.0,1.0,0.5,0.0,0.1347416666666666,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,train_mean,top200_hvg,877,2400,200,7.639640284828885e-08,,-0.0029285172416541,0.2101898789405822,0.0982994958758354,0.2066605938500118,0.0,1.0,0.5,0.0,0.0673458333333333,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,train_mean,marker_hvg_overlap,877,2400,160,7.587554901045125e-08,,-0.0032426162537333,0.2155778706073761,0.1011010333895683,0.219405324124834,0.0,1.0,0.5,0.0,0.0690416666666666,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,coordinate,top50_hvg,877,2400,50,-0.0095731555018574,-0.013692754241346,-0.0498622083832742,0.3285335004329681,0.2208645343780517,0.1426765527895057,0.0403418969587557,0.9579230127933402,0.4991324548760479,0.0175859188231666,0.131770561207339,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,coordinate,top200_hvg,877,2400,200,-0.006645514688862,-0.0086543583158194,-0.0317313301826652,0.2148555815219879,0.1079002916812896,0.1735380293320737,0.0100854742396889,0.9894807531983352,0.499783113719012,0.0043964797057916,0.0671616596805357,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,coordinate,marker_hvg_overlap,877,2400,160,-0.0092559082593652,-0.011604265624168,-0.0314401543702842,0.2205114215612411,0.1109202876687049,0.1859127492227867,0.0126068427996111,0.9868509414979189,0.499728892148765,0.0054955996322395,0.0679660335987784,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,image,top50_hvg,877,2400,50,0.2187621240317821,0.2151837732591713,-0.019119010734721,0.3125852048397064,0.1976703703403473,0.1958585867525296,0.1183683302684033,0.9658729366811968,0.5421206334748001,0.1317762637202561,0.2542042082987811,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,image,top200_hvg,877,2400,200,0.104791161797475,0.102431419192934,-0.1005780261730251,0.2127220779657364,0.1127310916781425,0.1764325998553303,0.0300755594818942,0.9913815042828976,0.5107285318823958,0.0338310373230988,0.1168092041414173,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,image,marker_hvg_overlap,877,2400,160,0.1080879389861365,0.1054498044010698,-0.0959099563389827,0.2168470174074173,0.1143538504838943,0.1914068442956886,0.034981115349252,0.9899232835115448,0.5124521994303985,0.0380149641120651,0.1214758615589031,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,spatial_knn,top50_hvg,877,2400,50,0.0404145221505314,0.0407840382489284,-0.1423613032698631,0.3437534868717193,0.21172596514225,0.1088295298172229,0.0699776933527706,0.9368642879281106,0.5034209906404407,0.064239099338577,0.1486347668969564,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,spatial_knn,top200_hvg,877,2400,200,0.0227110298155917,0.0228954109815968,-0.1265568624529987,0.2249496132135391,0.1027002036571502,0.1322574337627153,0.0174944233381926,0.9842160719820277,0.5008552476601101,0.0160597748346442,0.0731405320529333,human,prostate,prostate
PDHP030,conch,2,x,low,0.1,spatial_knn,marker_hvg_overlap,877,2400,160,0.0206794659670298,0.0210118289913638,-0.127033250441309,0.2311282902956009,0.105281226336956,0.1402080058480359,0.0208214489840615,0.981313865281178,0.5010676571326199,0.0189989609675477,0.0747092811321469,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,train_mean,top50_hvg,2192,2400,50,2.597926459202426e-07,,-0.0051576832347564,0.3190889656543731,0.2019979804754257,0.1929814973158075,0.0,1.0,0.5,0.0,0.1347416666666666,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,train_mean,top200_hvg,2192,2400,200,8.449898273477086e-08,,-0.0031593856181272,0.2102131098508834,0.0996543318033218,0.2060087629725148,0.0,1.0,0.5,0.0,0.0673458333333333,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,train_mean,marker_hvg_overlap,2192,2400,160,1.256473702630767e-07,,-0.0035150109838914,0.2156149595975875,0.1029200553894043,0.2189863459776975,0.0,1.0,0.5,0.0,0.0690416666666666,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,coordinate,top50_hvg,2192,2400,50,-0.0492840869515202,-0.0571200472320489,-0.0564640951436012,0.3289733529090881,0.2276903837919235,0.149134911894081,0.0536049305419683,0.945791970911114,0.4996984507265412,0.0230607749793079,0.1198991259694679,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,coordinate,top200_hvg,2192,2400,200,-0.0150652361410902,-0.0179665668773313,-0.0378561227655154,0.2153474986553192,0.1116926446557045,0.1786399181362714,0.013401232635492,0.9864479927277784,0.4999246126816353,0.0057651937448269,0.0650526302684732,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,coordinate,marker_hvg_overlap,2192,2400,160,-0.0186718663091596,-0.0219887224779938,-0.0391094824324682,0.2212675064802169,0.1156054064631462,0.1900663077645653,0.016751540794365,0.9830599909097232,0.4999057658520441,0.0072064921810337,0.0654650570448848,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,image,top50_hvg,2192,2400,50,0.2823354394733905,0.2691507692785088,0.0742999818362295,0.2987874150276184,0.1815672665834427,0.2368711634499622,0.1110722680663984,0.9752262739507596,0.5431492710085789,0.1186528792693214,0.2960494863442836,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,image,top200_hvg,2192,2400,200,0.1445130123203853,0.1389782052897249,-0.005121147296204,0.2035401165485382,0.099708192050457,0.2132026514915774,0.0277680670165996,0.99380656848769,0.5107873177521448,0.0296632198173303,0.1358659119971882,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,image,marker_hvg_overlap,2192,2400,160,0.146837174846587,0.1410398340140782,-0.0041515315438118,0.2079125791788101,0.1019201651215553,0.2262649345270514,0.0330498721252611,0.9926045161307452,0.5128271941280031,0.0345710363587015,0.1401907317762592,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,spatial_knn,top50_hvg,2192,2400,50,0.0617357653798535,0.0636821630344822,-0.1271716179326176,0.3368937075138092,0.2097651213407516,0.135990879318067,0.0758873457115767,0.9421338693288868,0.5090106075202318,0.0727114568244536,0.1539961477934322,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,spatial_knn,top200_hvg,2192,2400,200,0.0284600479902757,0.029612849124062,-0.124438844108954,0.2224405854940414,0.1010323613882064,0.1470893344597915,0.0199926510430484,0.9847802689809,0.5023864600119742,0.0191133633437717,0.0745316173979771,human,prostate,prostate
PDHP030,conch,2,x,low,0.25,spatial_knn,marker_hvg_overlap,2192,2400,160,0.0287365923070002,0.0301544677067584,-0.1276299463235773,0.2282103896141052,0.1043852269649505,0.1592484036663208,0.0224589381467797,0.9828556510601384,0.5026572946034589,0.0211361329407459,0.0766794327928562,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,train_mean,top50_hvg,8769,2400,50,-5.9460000692013184e-08,,-0.0039396776209923,0.3188956081867218,0.1997728496789932,0.1970468773395632,0.0,1.0,0.5,0.0,0.1347416666666666,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,train_mean,top200_hvg,8769,2400,200,6.075740151749073e-08,,-0.002386533569138,0.2101132869720459,0.0987284258008003,0.2081483011046657,0.0,1.0,0.5,0.0,0.0673458333333333,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,train_mean,marker_hvg_overlap,8769,2400,160,1.3669892611298862e-08,,-0.0027499490414498,0.215504452586174,0.1019084304571151,0.2212955731411731,0.0,1.0,0.5,0.0,0.0690416666666666,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,coordinate,top50_hvg,8769,2400,50,-0.0277380226063542,-0.035530514494679,-0.042219595984061,0.3264379501342773,0.2230667322874069,0.1619739684007617,0.0528419704202586,0.9488724733342836,0.5008572218772711,0.0234357686266604,0.1266529443918178,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,coordinate,top200_hvg,8769,2400,200,-0.0075843369877838,-0.0116340168451694,-0.0289961760876576,0.2139295488595962,0.1078981757164001,0.1859150909478047,0.0132104926050646,0.987218118333571,0.5002143054693178,0.0058589421566651,0.066607503260359,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,coordinate,marker_hvg_overlap,8769,2400,160,-0.010655515158578,-0.0150753260983005,-0.0314844859091181,0.2198036462068557,0.1113068833947181,0.1977303283954142,0.0165131157563308,0.9840226479169636,0.5002678818366473,0.0073236776958313,0.0671486388640385,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,image,top50_hvg,8769,2400,50,0.3224866054952144,0.3019450729244013,0.1098372806981206,0.2932523787021637,0.1724170744419098,0.2714627054284756,0.0967737748653708,0.9809918378868564,0.5388828063761136,0.1035878981926811,0.3208858248271592,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,image,top200_hvg,8769,2400,200,0.182077002543956,0.1715180066237567,0.0378875243656511,0.1994913816452026,0.0917227566242218,0.2441663125711444,0.0241934437163427,0.995247959471714,0.5097207015940284,0.0258969745481702,0.1550846163026869,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,image,marker_hvg_overlap,8769,2400,160,0.184234105865471,0.1733583718884158,0.0391226991014264,0.2037538290023803,0.0937954187393188,0.2583055974507546,0.0294117149754988,0.994227230324656,0.5118194726500775,0.0309915627666625,0.1593485872298595,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,spatial_knn,top50_hvg,8769,2400,50,0.0707058084150776,0.0739206013120638,-0.2029247920960188,0.348803848028183,0.226249098777771,0.1604173204412835,0.1304083197351361,0.9018686792657478,0.516138499500442,0.1094284963787336,0.159578872535466,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,spatial_knn,top200_hvg,8769,2400,200,0.0291216796342917,0.0311830273902066,-0.1854479839280247,0.229591503739357,0.1140002459287643,0.1591561218044627,0.0345970042210345,0.9739625624408385,0.5042797833309366,0.029811323839164,0.0760778235631787,human,prostate,prostate
PDHP030,conch,2,x,low,1.0,spatial_knn,marker_hvg_overlap,8769,2400,160,0.0289324397606192,0.0312583856903631,-0.1929219124140218,0.2359166741371154,0.1178691014647483,0.1709114281302287,0.0397680982332335,0.970228875056353,0.5049984866447933,0.0333381790365305,0.0781252023282688,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,train_mean,top50_hvg,885,2400,50,-6.592744631550574e-08,,-0.0256381588487784,0.2905139625072479,0.1868494153022766,0.1807243976931705,0.0,1.0,0.5,0.0,0.1046166666666666,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,train_mean,top200_hvg,885,2400,200,-9.758814946692062e-08,,-0.0133944205030638,0.1943566054105758,0.0940170511603355,0.1746132158924694,0.0,1.0,0.5,0.0,0.05533125,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,train_mean,marker_hvg_overlap,885,2400,160,-1.407910989320582e-07,,-0.0143141319383175,0.1986755430698394,0.0969090163707733,0.1854348464418304,0.0,1.0,0.5,0.0,0.0564739583333333,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,coordinate,top50_hvg,885,2400,50,-0.0671979711262975,-0.072157235731952,-0.204403252294287,0.3146819174289703,0.234593316912651,0.0909721944120037,0.0268837760602723,0.9530079108235804,0.4899458434419263,0.0157878058801953,0.0894829471365516,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,coordinate,top200_hvg,885,2400,200,-0.0279175527824554,-0.0290056323489103,-0.0934131785709178,0.2054639905691146,0.1137816980481147,0.133943481520929,0.006720944015068,0.9882519777058952,0.4974864608604815,0.0039469514700488,0.0506103232182897,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,coordinate,marker_hvg_overlap,885,2400,160,-0.0266161711886525,-0.0279617180641672,-0.0978415065830631,0.2108955234289169,0.1176777556538581,0.1421295304543575,0.008401180018835,0.9853149721323688,0.4968580760756019,0.004933689337561,0.0519953477888538,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,image,top50_hvg,885,2400,50,0.2038100222125649,0.1901434191064796,-0.0983005276648327,0.2924956977367401,0.1789807975292205,0.1291266935819909,0.0978219498098543,0.974444741034254,0.5361333454220542,0.1131721241664733,0.2176937532426217,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,image,top200_hvg,885,2400,200,0.0974770376176456,0.0930654709495188,-0.1742120007972698,0.2018539607524871,0.1066789776086807,0.115704997716174,0.0246740988340496,0.9934806939694136,0.5090773964017317,0.0287162730226503,0.1001085272873479,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,image,marker_hvg_overlap,885,2400,160,0.0986978764773084,0.0945245211714868,-0.17529710506642,0.2057354897260666,0.1086973249912262,0.1254121380722581,0.0286883391437045,0.992276086559636,0.5104822128516704,0.0324062220934871,0.1029704621676856,human,prostate,prostate
PDHP030,conch,3,y,low,0.1,spatial_knn,top50_hvg,885,2400,50,0.0252017095431074,0.0267844228917193,-0.3345946416258812,0.3297624588012695,0.2201364636421203,0.0514441726107056,0.0699807036496047,0.9367532092004904,0.5033669564250477,0.0448522706729279,0.1128210145339675,human,prostate,prostate
