cell_type,n_cells,model,pseudobulk_pearson,pseudobulk_rmse_log1p,sample,encoder,seed,ratio,n_genes,species,organ,condition
epithelial cell of proximal tubule.,33,coordinate,0.8829956650733948,0.1823256462812423,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,33,image,0.9572212100028992,0.11374182254076,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,33,spatial_knn,0.8521338701248169,0.2174265831708908,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,273,train_mean,0.9397671818733216,0.1815573126077652,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,273,coordinate,0.9064026474952698,0.1895961612462997,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,273,image,0.9835923314094543,0.1078102067112922,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,273,spatial_knn,0.8905310034751892,0.2334562391042709,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,366,train_mean,0.8018117547035217,0.1942896693944931,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,366,coordinate,0.8959742188453674,0.1414101868867874,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,366,image,0.9405269026756288,0.116115391254425,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,366,spatial_knn,0.9138479232788086,0.130930483341217,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,27,train_mean,0.8783665895462036,0.2509921193122864,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,27,coordinate,0.8298901319503784,0.2637796998023987,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,27,image,0.956078827381134,0.1816232502460479,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,27,spatial_knn,0.8495872616767883,0.2839767634868622,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
macrophage.,297,train_mean,0.8102745413780212,0.1694172620773315,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
macrophage.,297,coordinate,0.82663494348526,0.1754603683948516,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
macrophage.,297,image,0.9236200451850892,0.099698320031166,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
macrophage.,297,spatial_knn,0.8567421436309814,0.1441738754510879,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
native cell.,21,train_mean,0.8038660883903503,0.2874903976917267,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
native cell.,21,coordinate,0.8588359355926514,0.2460246831178665,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
native cell.,21,image,0.8759608268737793,0.2106949985027313,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
native cell.,21,spatial_knn,0.8025693893432617,0.2554129660129547,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,57,train_mean,0.7200841903686523,0.2435896396636963,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,57,coordinate,0.6030078530311584,0.2947516441345215,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,57,image,0.7888996005058289,0.2148056030273437,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,57,spatial_knn,0.7171769738197327,0.2454883903264999,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,85,train_mean,0.9122695326805116,0.1974292248487472,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,85,coordinate,0.8724505305290222,0.2108514308929443,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,85,image,0.9634989500045776,0.1385933607816696,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,85,spatial_knn,0.8618192672729492,0.2416671961545944,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,83,train_mean,0.8670307993888855,0.1429115086793899,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,83,coordinate,0.9248608350753784,0.1159769147634506,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,83,image,0.9285892248153688,0.1038490906357765,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,83,spatial_knn,0.9153162837028505,0.1144826486706733,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,135,train_mean,0.8355365991592407,0.1570940613746643,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,135,coordinate,0.8737446069717407,0.1511291116476059,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,135,image,0.94343501329422,0.0886286720633506,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,135,spatial_knn,0.879629909992218,0.1304159164428711,PCHM006,conch,0,1.0,200,human,pancreas,pancreatic cancer
B cell.,26,train_mean,0.7296557426452637,0.2267849892377853,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
B cell.,26,coordinate,0.774114191532135,0.2237324863672256,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
B cell.,26,image,0.8699102997779846,0.1102692633867263,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
B cell.,26,spatial_knn,0.8153989911079407,0.1570167541503906,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
"CD8-positive, alpha-beta T cell.",21,train_mean,0.7042999267578125,0.2564296722412109,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
"CD8-positive, alpha-beta T cell.",21,coordinate,0.7599167227745056,0.2528058588504791,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
"CD8-positive, alpha-beta T cell.",21,image,0.8740454912185669,0.1412884443998336,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
"CD8-positive, alpha-beta T cell.",21,spatial_knn,0.8301188945770264,0.1523419022560119,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
T cell.,83,train_mean,0.760459840297699,0.1993627697229385,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
T cell.,83,coordinate,0.8070777058601379,0.1905854940414428,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
T cell.,83,image,0.9318463802337646,0.0853990092873573,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
T cell.,83,spatial_knn,0.8552365303039551,0.1329962313175201,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,621,train_mean,0.9223817586898804,0.1142890453338623,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,621,coordinate,0.9180047512054444,0.1197292059659957,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,621,image,0.964979887008667,0.0800894871354103,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,621,spatial_knn,0.9350402355194092,0.1198464781045913,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,170,train_mean,0.9176514744758606,0.1941377967596054,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,170,coordinate,0.8517211079597473,0.2279115319252014,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,170,image,0.9625186324119568,0.136524423956871,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,170,spatial_knn,0.8828449845314026,0.2296466678380966,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,520,train_mean,0.7042495012283325,0.2923787236213684,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,520,coordinate,0.7671400904655457,0.2662835419178009,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,520,image,0.911383867263794,0.1831747591495514,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,520,spatial_knn,0.7585672736167908,0.2858511507511139,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
macrophage.,391,train_mean,0.72446209192276,0.2158722579479217,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
macrophage.,391,coordinate,0.8034491539001465,0.1873941570520401,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
macrophage.,391,image,0.8959888219833374,0.1367465704679489,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
macrophage.,391,spatial_knn,0.8411823511123657,0.1680579632520675,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
native cell.,27,train_mean,0.7610830068588257,0.2983504831790924,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
native cell.,27,coordinate,0.8140855431556702,0.2713449001312256,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
native cell.,27,image,0.8961074352264404,0.2188560515642166,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
native cell.,27,spatial_knn,0.8014495372772217,0.2981354594230652,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,55,train_mean,0.8959351181983948,0.1955985128879547,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,55,coordinate,0.8355007767677307,0.2244236022233963,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,55,image,0.9456765055656432,0.1545158922672271,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,55,spatial_knn,0.8972557783126831,0.1959797292947769,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,77,train_mean,0.7971950769424438,0.1784985065460205,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,77,coordinate,0.8205541372299194,0.174427330493927,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,77,image,0.8872753381729126,0.1326170563697815,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,77,spatial_knn,0.8150603175163269,0.1744328886270523,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,138,train_mean,0.7519767880439758,0.1949918270111084,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,138,coordinate,0.7951281666755676,0.1858889460563659,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,138,image,0.9255661964416504,0.1114589720964431,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,138,spatial_knn,0.7896252274513245,0.1736074537038803,PCHM006,conch,1,1.0,200,human,pancreas,pancreatic cancer
T cell.,21,train_mean,0.8198754787445068,0.1628084778785705,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
T cell.,21,coordinate,0.7673418521881104,0.1780114024877548,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
T cell.,21,image,0.8712689876556396,0.1285475939512252,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
T cell.,21,spatial_knn,0.775546133518219,0.1802341043949127,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,717,train_mean,0.9583996534347534,0.0907351374626159,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,717,coordinate,0.9629194736480712,0.0920264050364494,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,717,image,0.9811809659004213,0.0590994656085968,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,717,spatial_knn,0.9618370532989502,0.0933389961719513,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,65,train_mean,0.7915334701538086,0.2116337120532989,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,65,coordinate,0.9392299652099608,0.1196780651807785,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,65,image,0.965933918952942,0.1082839518785476,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,65,spatial_knn,0.8409543633460999,0.1865332871675491,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,39,train_mean,0.8357410430908203,0.2122519612312317,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,39,coordinate,0.8928918838500977,0.186653271317482,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,39,image,0.9477570056915284,0.1343618184328079,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,39,spatial_knn,0.8759890198707581,0.2028359770774841,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,377,train_mean,0.8923782706260681,0.2026731967926025,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,377,coordinate,0.9598827958106996,0.1673351228237152,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,377,image,0.9844062924385072,0.081562265753746,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,377,spatial_knn,0.930371880531311,0.1893294155597686,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,278,train_mean,0.8762949109077454,0.1323926299810409,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,278,coordinate,0.759609580039978,0.193556860089302,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,278,image,0.9291672706604004,0.0989146009087562,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,278,spatial_knn,0.8547924757003784,0.1431889683008194,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,40,train_mean,0.8422872424125671,0.2660250663757324,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,40,coordinate,0.9342167973518372,0.2270238846540451,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,40,image,0.9610071778297424,0.1390834152698516,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
intestinal epithelial cell.,40,spatial_knn,0.8750251531600952,0.2596888542175293,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
macrophage.,186,train_mean,0.8742717504501343,0.1449484825134277,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
macrophage.,186,coordinate,0.8071377873420715,0.166477084159851,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
macrophage.,186,image,0.9310501217842102,0.0983095243573188,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
macrophage.,186,spatial_knn,0.8776755928993225,0.131035640835762,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,193,train_mean,0.7409125566482544,0.2312330454587936,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,193,coordinate,0.8212909698486328,0.1971416622400283,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,193,image,0.8064756393432617,0.2127481698989868,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic A cell.,193,spatial_knn,0.7952128648757935,0.2085761129856109,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic ductal cell.,65,train_mean,0.851140022277832,0.2215387225151062,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic ductal cell.,65,coordinate,0.9218930602073668,0.1799487620592117,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic ductal cell.,65,image,0.9409208297729492,0.1343297809362411,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
pancreatic ductal cell.,65,spatial_knn,0.9064172506332396,0.1985011845827102,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,88,train_mean,0.8856273293495178,0.2173829078674316,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,88,coordinate,0.9081824421882628,0.2131684124469757,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,88,image,0.9730650782585144,0.1017752438783645,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
secretory cell.,88,spatial_knn,0.9249618649482728,0.2041285037994384,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,34,train_mean,0.883089542388916,0.1354666650295257,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,34,coordinate,0.7834014892578125,0.1887113898992538,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,34,image,0.9396950006484984,0.1088471189141273,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
smooth muscle cell.,34,spatial_knn,0.8776464462280273,0.1387762725353241,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,96,train_mean,0.9319931864738464,0.1081098839640617,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,96,coordinate,0.8564961552619934,0.1496433615684509,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,96,image,0.9507367610931396,0.0807271972298622,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
stromal cell.,96,spatial_knn,0.9165996313095092,0.1144966483116149,PCHM006,conch,2,1.0,200,human,pancreas,pancreatic cancer
T cell.,60,train_mean,0.7670692205429077,0.1863580495119094,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
T cell.,60,coordinate,0.6780211329460144,0.2476436048746109,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
T cell.,60,image,0.9062099456787108,0.1073376387357711,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
T cell.,60,spatial_knn,0.7311851978302002,0.2050567716360092,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,647,train_mean,0.9810523986816406,0.0894349366426467,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,647,coordinate,0.7940321564674377,0.1918771117925644,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,647,image,0.9876499772071838,0.0620471090078353,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
endothelial cell.,647,spatial_knn,0.933896780014038,0.1232361942529678,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,28,train_mean,0.865246593952179,0.2070727795362472,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,28,coordinate,0.5805631875991821,0.3181483447551727,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,28,image,0.9457575082778932,0.1271421909332275,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
enterocyte.,28,spatial_knn,0.8762319087982178,0.1936843693256378,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,24,train_mean,0.8733161091804504,0.2045425027608871,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,24,coordinate,0.5821436643600464,0.3172991275787353,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,24,image,0.9475460052490234,0.1246189177036285,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell of proximal tubule.,24,spatial_knn,0.8668283224105835,0.203938141465187,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,239,train_mean,0.9230844378471376,0.2112124860286712,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,239,coordinate,0.6282254457473755,0.3214633762836456,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,239,image,0.982568085193634,0.1049278751015663,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
epithelial cell.,239,spatial_knn,0.8990092277526855,0.2180157601833343,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
fibroblast.,320,train_mean,0.8006402254104614,0.2024947851896286,PCHM006,conch,3,1.0,200,human,pancreas,pancreatic cancer
